Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
0,2,7,4.5,6,5.285714,2,10,6,2,1,1,0,0,0,0,0,0,0,60,10,43,43,2,2,2,0.71666664,0.033333335,0.2,0.16666667,4.3,0.046511628,0,-1,1,-1,0.7,-1,15,3,10,2,0,-1,35,6,10,9,6,-1,13,3,6,5,-1,0,0,6,0,1,-1,0.25,0.3,-1,-1,-1,-1,7,1,-1,-1,-1,-1,0.782921049,1,-1,-1,-1,-1,benign
0,2,8,4,5,4,2,11,6,2,0,2,0,0,0,0,0,0,0,55,9,39,39,2,2,2,0.7090909,0.036363635,0.22222222,0.16363636,4.3333335,0.051282052,0,-1,1,-1,0.6666667,-1,6,0,0,2,4,-1,38,8,16,0,10,-1,17,5,9,9,-1,0,0,4,0,4,-1,0.109090909,0,0.090909091,0.235294118,NaN,-1,5,1,2,0,0,-1,0.775189899,0.859793388,0.821524595,0.902789007,0,-1,benign
0,2,13,5.5,8,4.4615383,2,20,12,0,0,0,0,0,0,0,0,0,0,89,12,70,70,57,4,2,0.78651685,0.02247191,0.16666667,0.13483146,5.8333335,0.028571429,0,-1,2,-1,0.75,-1,0,0,0,0,0,-1,73,11,6,48,4,-1,57,8,9,9,-1,0,0,3,0,10,-1,0,0,0,0,0,-1,5,1,1,1,0,-1,0.674849469,0.907019018,0.916666667,0.686681387,1,-1,benign
0,3,6,4,7,6.1666665,3,14,10,0,0,0,0,0,0,0,0,0,0,63,14,42,42,2,2,2,0.6666667,0.031746034,0.14285715,0.22222222,3,0.04761905,0,-1,2,-1,0.5714286,-1,4,0,0,4,0,-1,49,12,23,0,10,-1,13,7,13,13,-1,0,0,5,0,1,-1,0.063492063,0,0.129032258,0,NaN,-1,7,2,3,0,0,-1,0.752346924,0.924957276,0.825791948,0.947442759,0,-1,benign
0,2,10,5.5,8,3.2,2,13,6,0,0,0,0,0,0,0,0,0,0,60,12,41,41,2,2,2,0.68333334,0.033333335,0.16666667,0.2,3.4166667,0.048780486,0,-1,1,-1,0.75,-1,0,0,-1,0,0,-1,47,11,-1,3,29,-1,36,8,7,7,-1,0,0,3,0,7,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.75896534,1,0.827729377,0.73390014,0,-1,benign
0,2,16,6.5,10,4.375,2,21,9,0,0,0,0,0,0,0,0,0,0,106,14,85,85,2,2,2,0.8018868,0.018867925,0.14285715,0.13207547,6.071429,0.023529412,0,-1,1,-1,0.78571427,-1,15,0,6,2,7,-1,72,13,7,0,48,-1,65,10,8,8,-1,0,0,6,0,10,-1,0.141509434,0,0.4,0.107692308,NaN,-1,7,1,4,0,0,-1,0.697081424,0.835752348,0.764404595,0.699012738,0,-1,benign
0,2,19,5.5,8,4.5789475,2,31,19,1,0,1,1,0,0,0,0,0,0,124,12,105,105,99,4,2,0.8467742,0.016129032,0.16666667,0.09677419,8.75,0.01904762,0,-1,2,-1,0.75,-1,12,0,-1,12,0,-1,90,11,-1,71,4,-1,99,8,8,8,-1,0,0,2,0,17,-1,0.096774194,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.645023665,0.953509509,-1,-1,-1,-1,benign
0,2,9,2.5,3,4.5555553,2,6,3,0,0,0,0,0,0,0,0,0,0,62,6,49,49,17,4,2,0.7903226,0.032258064,0.33333334,0.09677419,8.166667,0.040816326,0,-1,2,-1,0.6666667,-1,24,0,8,16,0,-1,26,5,13,0,4,-1,17,3,7,7,-1,0,0,7,0,2,-1,0.387096774,0,0.296296296,0.727272727,0,-1,9,1,5,1,0,-1,0.758588758,1,0.785719314,0.821524595,1,-1,benign
0,2,8,4.5,6,3.75,2,9,5,0,0,0,0,0,0,0,0,0,0,54,10,37,37,23,4,2,0.6851852,0.037037037,0.2,0.18518518,3.7,0.054054055,0,-1,2,-1,0.7,-1,4,0,0,4,0,-1,39,9,6,16,4,-1,23,6,9,6,-1,0,0,4,0,4,-1,0.074074074,0,0,0.142857143,0,-1,6,1,2,1,0,-1,0.772723972,0.819382003,0.833333333,0.834593757,1,-1,benign
17,2,11,6,9,2.25,2,10,7,0,0,0,0,0,0,0,0,0,0,72,13,52,52,2,2,39,0.7222222,0.5416667,3,0.18055555,4,0.75,0,-1,2,-1,0.7692308,11,6,0,0,0,6,6,50,12,3,3,28,10,43,9,7,7,11,0,3,3,0,4,5,0.083333333,0,0,0.127659574,0.139534884,0.153846154,11,1,1,7,6,5,0.74104772,0.833699597,0.655458754,0.803558195,0.805921519,0.803380439,benign
0,2,3,4,6,12.333333,2,5,6,8,0,8,0,0,6,0,6,0,0,56,9,40,40,2,2,2,0.71428573,0.035714287,0.22222222,0.16071428,4.4444447,0.05,0,-1,1,-1,0.7777778,-1,21,0,-1,0,21,-1,28,8,-1,5,11,-1,32,6,5,-1,-1,0,0,3,0,0,-1,0.375,0,0,0.65625,NaN,-1,4,1,1,0,0,-1,0.764757996,0.763230027,0.898226518,0.713285606,0,-1,benign
0,2,13,5,7,3.7692308,2,15,7,0,0,0,0,0,0,0,0,0,0,79,11,61,61,2,2,2,0.7721519,0.025316456,0.18181819,0.1392405,5.5454545,0.032786883,0,-1,1,-1,0.72727275,-1,0,0,0,0,0,-1,63,10,7,6,36,-1,45,7,8,7,-1,0,0,4,0,9,-1,0,0,0,0,NaN,-1,5,1,2,0,0,-1,0.667791909,0.894885518,0.831954883,0.698933324,0,-1,benign
0,2,10,5,7,5.2,2,19,14,0,0,0,0,0,0,0,0,0,0,80,11,62,62,2,2,2,0.775,0.025,0.18181819,0.1375,5.6363635,0.032258064,0,-1,1,-1,0.72727275,-1,10,0,-1,10,0,-1,56,10,-1,37,5,-1,54,7,10,10,-1,0,0,3,0,7,-1,0.125,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.702228729,0.875048115,-1,-1,-1,-1,benign
0,2,5,9.5,16,4,2,6,5,0,0,0,0,0,0,0,0,0,0,51,20,24,24,4,3,2,0.47058824,0.039215688,0.1,0.39215687,1.2,0.083333336,0,-1,2,-1,0.85,-1,0,0,0,0,0,-1,43,19,13,4,3,-1,7,16,7,7,-1,0,0,4,0,1,-1,0,0,0,0,0,-1,6,1,2,1,0,-1,0.7404244,0.838035251,0.800704883,0.916666667,0.579380164,-1,benign
0,2,16,5.5,8,4.4375,2,24,19,1,1,0,0,0,0,0,0,0,0,105,12,86,86,2,2,2,0.81904763,0.01904762,0.16666667,0.114285715,7.1666665,0.023255814,0,-1,1,-1,0.75,-1,10,2,6,2,0,-1,76,9,8,0,55,-1,65,3,9,9,-1,0,0,6,0,10,-1,0.095238095,0.166666667,0.380952381,0,NaN,-1,7,1,4,0,0,-1,0.679636855,1,0.809086132,0.649528472,0,-1,benign
0,2,17,4.5,6,4.647059,2,27,22,0,0,0,0,0,0,0,0,0,0,112,10,95,95,2,2,2,0.84821427,0.017857144,0.2,0.08928572,9.5,0.021052632,0,-1,1,-1,0.7,-1,5,0,2,0,3,-1,87,9,31,13,30,-1,38,6,8,8,-1,0,0,6,0,11,-1,0.044642857,0,0.035087719,0.078947368,NaN,-1,7,1,4,0,0,-1,0.639615153,1,0.680538129,0.783276447,0,-1,benign
8,2,7,6.5,10,3,2,10,7,0,0,0,0,0,0,0,0,0,0,61,14,40,40,2,2,24,0.6557377,0.39344263,1.7142857,0.22950819,2.857143,0.6,0,-1,2,-1,0.78571427,5,3,0,0,0,3,3,47,13,3,6,21,5,28,10,9,6,5,0,2,3,0,1,3,0.049180328,0,0,0.085714286,0.107142857,0.125,9,1,1,5,4,3,0.756646796,0.962478638,0.655458754,0.820277513,0.804877386,0.804526073,benign
14,2,14,4.5,6,3.6363637,2,12,6,0,0,0,0,0,0,0,0,0,0,91,10,74,74,2,2,23,0.8131868,0.25274727,2.3,0.10989011,7.4,0.3108108,0,-1,2,-1,0.7,7,21,0,0,7,14,14,52,9,5,24,10,0,38,6,6,6,0,0,2,3,0,8,3,0.230769231,0,0,0.313432836,0.5,0.608695652,9,1,1,5,4,3,0.740899153,0.939794001,0.898226518,0.770129205,0.845810015,0.800514192,benign
0,2,6,5.5,8,6.1666665,2,12,4,0,0,0,0,0,0,0,0,0,0,62,12,43,43,2,2,2,0.6935484,0.032258064,0.16666667,0.19354838,3.5833333,0.046511628,0,-1,1,-1,0.75,-1,0,0,-1,0,0,-1,52,11,-1,7,30,-1,33,8,9,9,-1,0,0,3,0,3,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.702393453,0.907019018,0.859793388,0.765599083,0,-1,benign
0,2,14,6,9,3.9285715,2,19,13,0,0,0,0,0,0,0,0,0,0,89,13,69,69,2,2,2,0.7752809,0.02247191,0.15384616,0.14606741,5.3076925,0.028985508,0,-1,1,-1,0.7692308,-1,9,0,6,2,1,-1,62,12,0,0,46,-1,56,9,7,7,-1,0,0,5,0,9,-1,0.101123596,0,0.666666667,0.017857143,NaN,-1,6,1,3,0,0,-1,0.689016381,0.693282033,0.674566563,0.669375409,0,-1,benign
0,2,11,6,8,3.090909,2,13,7,1,1,0,0,0,0,0,0,0,0,65,13,45,45,2,2,2,0.6923077,0.03076923,0.15384616,0.2,3.4615386,0.044444446,0,-1,1,-1,0.6923077,-1,2,2,-1,-1,-1,-1,48,10,-1,-1,-1,-1,43,4,5,4,-1,0,0,2,0,9,-1,0.030769231,0.153846154,0,0,NaN,-1,3,1,-1,0,0,-1,0.668654229,0.875274698,NaN,0.646835617,0,-1,benign
0,2,17,5,7,4.4117646,2,18,7,0,0,0,0,0,0,0,0,0,0,110,11,92,92,2,2,2,0.8363636,0.018181818,0.18181819,0.1,8.363636,0.02173913,0,-1,1,-1,0.72727275,-1,19,0,4,0,15,-1,70,10,2,4,50,-1,77,7,11,11,-1,0,0,5,0,12,-1,0.172727273,0,-1,-1,-1,-1,6,1,-1,-1,-1,-1,0.679702371,1,-1,-1,-1,-1,benign
0,2,9,3,3,4.5555553,2,14,11,0,0,0,0,0,0,0,0,0,0,63,7,49,49,34,3,2,0.7777778,0.031746034,0.2857143,0.11111111,7,0.040816326,0,-1,3,-1,0.5714286,-1,0,0,0,0,0,-1,51,6,16,22,3,-1,25,3,8,8,-1,0,0,4,0,5,-1,0,0,0,0,0,-1,7,1,2,2,1,-1,0.677023263,0.898226518,0.769933633,0.748577613,0.746067081,-1,benign
0,2,11,7,11,5,2,11,10,8,0,8,0,0,7,0,7,0,0,87,15,65,65,2,2,2,0.74712646,0.022988506,0.13333334,0.1724138,4.3333335,0.03076923,0,-1,1,-1,0.8,-1,19,0,18,0,1,-1,54,14,32,4,0,-1,24,11,7,7,-1,0,0,11,0,0,-1,0.218390805,0,0.28125,1,NaN,-1,12,1,9,0,0,-1,0.690583362,0.89761679,0.716918686,NaN,0,-1,benign
9,2,7,6,9,4,2,14,11,0,0,0,0,0,0,0,0,0,0,59,13,39,39,2,2,23,0.66101694,0.3898305,1.7692307,0.22033899,3,0.5897436,0,-1,1,-1,0.7692308,5,0,0,0,0,0,0,48,12,8,4,20,9,24,9,8,8,5,0,2,4,0,0,3,0,0,0,0,NaN,0,8,1,2,4,0,3,0.720252623,0.916849799,0.803598715,0.74223228,0,0.727374056,benign
0,2,6,4,5,5.1666665,2,11,5,0,0,0,0,0,0,0,0,0,0,52,9,36,36,5,4,2,0.6923077,0.03846154,0.22222222,0.17307693,4,0.055555556,0,-1,2,-1,0.6666667,-1,0,0,0,0,0,-1,43,8,22,5,4,-1,8,5,8,8,-1,0,0,5,0,1,-1,0,0,0,0,0,-1,7,1,3,1,0,-1,0.699218495,0.859793388,0.696268879,1,1,-1,benign
0,2,8,7.5,12,6.125,2,15,9,0,0,0,0,0,0,0,0,0,0,79,16,56,56,2,2,2,0.70886075,0.025316456,0.125,0.20253165,3.5,0.035714287,0,-1,1,-1,0.8125,-1,10,0,0,2,8,-1,58,15,4,35,0,-1,41,12,12,12,-1,0,0,4,0,4,-1,0.126582278,0,0.041666667,1,NaN,-1,5,1,2,0,0,-1,0.691066507,0.863204883,0.720626843,0.603759375,0,-1,benign
0,2,13,5.5,8,3.9230769,2,19,13,0,0,0,0,0,0,0,0,0,0,82,12,63,63,50,4,2,0.76829267,0.024390243,0.16666667,0.14634146,5.25,0.031746034,0,-1,2,-1,0.75,-1,0,0,0,0,0,-1,66,11,6,41,4,-1,50,8,7,7,-1,0,0,3,0,10,-1,0,0,0,0,0,-1,5,1,1,1,0,-1,0.690672824,0.907019018,0.916666667,0.697133964,1,-1,benign
0,2,9,5.5,9,4,2,11,6,0,0,0,0,0,0,0,0,0,0,63,12,44,44,38,4,2,0.6984127,0.031746034,0.16666667,0.1904762,3.6666667,0.045454547,0,-1,2,-1,0.8333333,-1,5,0,-1,5,0,-1,46,11,-1,27,4,-1,38,9,7,6,-1,0,0,2,0,7,-1,0.079365079,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.764973805,0.860528527,-1,-1,-1,-1,benign
0,2,10,5.5,8,5.3,2,19,10,0,0,0,0,0,0,0,0,0,0,81,12,62,62,2,2,2,0.7654321,0.024691358,0.16666667,0.14814815,5.1666665,0.032258064,0,-1,1,-1,0.75,-1,0,0,-1,0,0,-1,68,11,-1,3,50,-1,57,8,11,11,-1,0,0,3,0,7,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.702430939,1,0.827729377,0.723121477,0,-1,benign
0,2,10,7,11,4.2,2,15,11,1,0,1,0,0,0,0,0,0,0,73,15,51,51,2,2,2,0.69863015,0.02739726,0.13333334,0.20547946,3.4,0.039215688,0,-1,1,-1,0.8,-1,5,0,-1,-1,-1,-1,55,14,-1,-1,-1,-1,50,11,7,7,-1,0,0,2,0,8,-1,0.068493151,0,0,0.1,NaN,-1,3,1,-1,0,0,-1,0.727768567,0.89761679,NaN,0.744214569,0,-1,benign
0,2,5,6,9,7.4,2,10,6,0,0,0,0,0,0,0,0,0,0,61,13,41,41,2,2,2,0.6721311,0.032786883,0.15384616,0.21311475,3.1538463,0.048780486,0,-1,1,-1,0.7692308,-1,7,0,-1,7,0,-1,46,12,-1,0,30,-1,32,9,12,7,-1,0,0,3,0,2,-1,0.114754098,0,0.777777778,0,NaN,-1,4,1,1,0,0,-1,0.799518127,0.875274698,0.693126721,0.815563906,0,-1,benign
10,2,6,5.5,8,3.3333333,2,5,2,0,0,0,0,0,0,0,0,0,0,51,12,31,31,2,2,18,0.60784316,0.3529412,1.5,0.23529412,2.5833333,0.58064514,0,-1,2,-1,0.75,7,3,0,-1,0,3,3,38,11,-1,7,15,7,22,8,7,7,7,0,2,2,0,1,3,0.058823529,0,0,0.1,0.136363636,0.166666667,8,1,-1,5,4,3,0.764809597,0.842980982,NaN,0.877722972,0.918456791,0.946708341,benign
0,2,9,6.5,10,5,2,14,8,0,0,0,0,0,0,0,0,0,0,74,14,53,53,2,2,2,0.7162162,0.027027028,0.14285715,0.1891892,3.7857144,0.03773585,0,-1,1,-1,0.78571427,-1,8,0,0,0,8,-1,54,13,4,33,0,-1,38,10,11,7,-1,0,0,4,0,5,-1,0.108108108,0,0,1,NaN,-1,5,1,2,0,0,-1,0.711474086,0.798230986,0.706217929,0.718546354,0,-1,benign
0,2,7,5.5,8,4.857143,2,10,6,0,0,0,0,0,0,0,0,0,0,60,12,40,40,2,2,2,0.6666667,0.033333335,0.16666667,0.2,3.3333333,0.05,0,-1,1,-1,0.75,-1,7,0,-1,0,7,-1,43,11,-1,5,22,-1,33,8,9,9,-1,0,0,3,0,4,-1,0.116666667,0,0,0.212121212,NaN,-1,4,1,1,0,0,-1,0.78193769,0.889471473,0.796453036,0.851290742,0,-1,benign
0,2,6,5.5,8,5.1666665,2,14,6,0,0,0,0,0,0,0,0,0,0,56,12,37,37,2,2,2,0.66071427,0.035714287,0.16666667,0.21428572,3.0833333,0.054054055,0,-1,1,-1,0.75,-1,0,0,-1,0,0,-1,46,11,-1,12,19,-1,21,8,9,8,-1,0,0,3,0,3,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.707773395,0.907019018,0.79523358,0.774987124,0,-1,benign
0,2,11,6.5,10,6,2,22,13,0,0,0,0,0,0,0,0,0,0,97,14,76,76,2,2,2,0.78350514,0.020618556,0.14285715,0.14432989,5.428571,0.02631579,0,-1,1,-1,0.78571427,-1,6,0,0,0,6,-1,77,13,43,17,0,-1,43,10,11,11,-1,0,0,5,0,6,-1,0.06185567,0,0,1,NaN,-1,6,1,3,0,0,-1,0.688873775,0.798230986,0.676962717,0.742098129,0,-1,benign
0,2,12,3.5,5,4.6666665,2,16,8,2,0,2,0,0,1,0,1,0,0,83,8,68,68,2,2,2,0.8192771,0.024096385,0.25,0.09638554,8.5,0.029411765,0,-1,1,-1,0.875,-1,15,4,0,6,5,-1,52,3,7,0,38,-1,51,2,9,9,-1,0,0,4,0,8,-1,0.180722892,0.5,0.375,0.098039216,NaN,-1,5,1,2,0,0,-1,0.770784857,0.916666667,0.800704883,0.810729066,0,-1,benign
0,2,7,9.5,16,6.285714,2,12,7,0,0,0,0,0,0,0,0,0,0,77,20,50,50,2,2,2,0.64935064,0.025974026,0.1,0.25974026,2.5,0.04,0,-1,1,-1,0.85,-1,6,0,-1,-1,-1,-1,61,19,-1,-1,-1,-1,49,16,11,11,-1,0,0,2,0,5,-1,0.077922078,0,-1,-1,-1,-1,3,1,-1,-1,-1,-1,0.703719635,0.84370662,-1,-1,-1,-1,benign
15,2,16,4.5,6,4.4615383,2,27,22,3,0,3,0,0,1,0,1,0,0,111,10,93,93,2,2,22,0.8378378,0.1981982,2.2,0.09009009,9.3,0.23655914,0,-1,1,-1,0.7,15,5,0,-1,0,5,0,87,9,-1,7,66,14,84,6,11,7,15,0,1,3,0,11,1,0.045045045,0,0,0.05952381,NaN,0,6,1,1,2,0,1,0.650358737,0.856863624,0.789690082,0.669938101,0,0.796141978,benign
0,2,11,5,7,4.5454545,2,18,15,0,0,0,0,0,0,0,0,0,0,79,11,61,61,2,2,2,0.7721519,0.025316456,0.18181819,0.1392405,5.5454545,0.032786883,0,-1,1,-1,0.72727275,-1,0,0,0,0,0,-1,64,10,33,4,13,-1,21,7,8,8,-1,0,0,6,0,5,-1,0,0,0,0,NaN,-1,7,1,4,0,0,-1,0.669107218,0.947442759,0.680839282,0.910795072,0,-1,benign
0,2,21,6,10,3.4285715,2,23,13,0,0,0,0,0,0,0,0,0,0,112,13,92,92,63,4,2,0.8214286,0.017857144,0.15384616,0.116071425,7.076923,0.02173913,0,-1,2,-1,0.84615386,-1,8,0,0,8,0,-1,80,12,18,42,4,-1,63,10,5,5,-1,0,0,3,0,18,-1,0.071428571,0,-1,-1,-1,-1,5,1,-1,-1,-1,-1,0.61404317,0.875274698,-1,-1,-1,-1,benign
0,2,6,5.5,9,4.5,2,7,3,0,0,0,0,0,0,0,0,0,0,51,12,32,32,2,2,2,0.627451,0.039215688,0.16666667,0.23529412,2.6666667,0.0625,0,-1,1,-1,0.8333333,-1,6,0,6,0,0,-1,36,11,4,9,8,-1,9,9,9,9,-1,0,0,5,0,1,-1,0.117647059,0,0.260869565,0,NaN,-1,6,1,3,0,0,-1,0.724678614,0.685961964,0.819737212,0.929896694,0,-1,benign
0,2,11,5.5,8,5.4545455,2,22,14,1,0,1,1,0,0,0,0,0,0,89,12,70,70,64,4,2,0.78651685,0.02247191,0.16666667,0.13483146,5.8333335,0.028571429,0,-1,2,-1,0.75,-1,7,0,-1,7,0,-1,68,11,-1,49,4,-1,64,8,10,10,-1,0,0,2,0,9,-1,0.078651685,0,0,0.101449275,0,-1,4,1,-1,1,0,-1,0.701647602,0.953509509,NaN,0.702482551,1,-1,benign
0,2,6,8.5,15,5.3333335,2,12,5,0,0,0,0,0,0,0,0,0,0,62,18,37,37,2,2,2,0.5967742,0.032258064,0.11111111,0.29032257,2.0555556,0.054054055,0,-1,1,-1,0.3888889,-1,0,0,-1,0,0,-1,51,15,-1,5,27,-1,30,6,8,8,-1,0,0,3,2,3,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.734042789,0.85671355,0.796453036,0.789278978,0,-1,benign
0,2,13,5,7,4.8461537,2,29,14,0,0,0,0,0,0,0,0,0,0,94,11,76,76,2,2,2,0.80851066,0.021276595,0.18181819,0.11702128,6.909091,0.02631579,0,-1,1,-1,0.72727275,-1,0,0,0,0,0,-1,77,10,36,7,20,-1,22,7,10,10,-1,0,0,6,0,7,-1,0,0,0,0,NaN,-1,7,1,4,0,0,-1,0.644951022,0.947442759,0.689193043,0.780752991,0,-1,benign
0,2,8,3.5,4,5.875,2,16,12,0,0,0,0,0,0,0,0,0,0,69,8,54,54,2,2,2,0.7826087,0.028985508,0.25,0.11594203,6.75,0.037037037,0,-1,1,-1,0.625,-1,2,0,-1,0,2,-1,56,7,-1,5,40,-1,47,4,11,9,-1,0,0,3,0,5,-1,0.028985507,0,0,0.042553191,NaN,-1,4,1,1,0,0,-1,0.727707301,0.916666667,0.898226518,0.735722752,0,-1,benign
0,2,8,5.5,8,5.25,2,11,6,0,0,0,0,0,0,0,0,0,0,68,12,49,49,2,2,2,0.7205882,0.029411765,0.16666667,0.1764706,4.0833335,0.040816326,0,-1,1,-1,0.75,-1,7,0,0,0,7,-1,50,11,28,7,0,-1,22,8,9,9,-1,0,0,5,0,3,-1,0.102941176,0,0,1,NaN,-1,6,1,3,0,0,-1,0.712927134,0.860528527,0.696786279,0.758039271,0,-1,benign
0,2,13,4.5,6,6.1538463,2,25,15,0,0,0,0,0,0,0,0,0,0,109,10,92,92,2,2,2,0.8440367,0.018348623,0.2,0.09174312,9.2,0.02173913,0,-1,1,-1,0.7,-1,12,0,7,5,0,-1,81,9,0,61,7,-1,75,6,14,14,-1,0,0,4,0,9,-1,0.110091743,0,0.141176471,0,NaN,-1,5,1,2,0,0,-1,0.671078796,1,0.689656366,1,0,-1,benign
0,2,16,6.5,10,4.0625,2,23,17,0,0,0,0,0,0,0,0,0,0,101,14,80,80,3,2,2,0.7920792,0.01980198,0.14285715,0.13861386,5.714286,0.025,0,-1,2,-1,0.78571427,-1,8,0,8,0,0,-1,74,13,52,3,2,-1,50,10,10,10,-1,0,0,7,0,9,-1,0.079207921,0,0.108108108,0,0,-1,9,1,5,1,0,-1,0.677447549,0.87327371,0.695200762,1,1,-1,benign
0,3,18,3.6666667,6,5.888889,3,42,24,0,0,0,0,0,0,0,0,0,0,143,13,123,123,2,2,2,0.86013985,0.013986014,0.15384616,0.09090909,9.461538,0.016260162,0,-1,2,-1,0.53846157,-1,7,0,0,6,1,-1,114,11,9,0,90,-1,104,6,13,13,-1,0,0,4,0,14,-1,0.048951049,0,0.315789474,0.009615385,NaN,-1,6,2,2,0,0,-1,0.613398995,0.875274698,0.866747559,0.591510013,0,-1,benign
14,2,8,5,7,2.3333333,2,8,3,1,0,1,0,1,0,0,0,0,0,59,11,41,41,2,2,31,0.69491524,0.5254237,2.8181818,0.18644068,3.7272727,0.75609756,0,-1,2,-1,0.72727275,6,3,0,-1,0,3,3,42,10,-1,4,24,11,35,7,6,4,6,0,4,2,0,1,7,0.050847458,0,0,0.075,0.085714286,0.096774194,12,1,-1,9,8,7,0.766519216,0.894885518,NaN,0.816234761,0.813341915,0.825791948,benign
0,2,11,3.5,4,3.090909,2,13,6,0,0,0,0,0,0,0,0,0,0,59,8,44,44,2,2,2,0.7457627,0.033898305,0.25,0.13559322,5.5,0.045454547,0,-1,1,-1,0.625,-1,0,0,0,0,0,-1,45,7,6,1,27,-1,34,4,6,6,-1,0,0,4,0,7,-1,0,0,0,0,NaN,-1,5,1,2,0,0,-1,0.715494343,0.916666667,0.856863624,0.724516072,0,-1,benign
8,2,10,6.5,10,4.125,2,12,8,0,0,0,0,0,0,0,0,0,0,79,14,57,57,2,2,16,0.721519,0.20253165,1.1428572,0.17721519,4.071429,0.28070176,0,-1,1,-1,0.78571427,8,20,0,-1,-1,-1,8,46,13,-1,-1,-1,0,56,10,9,9,0,0,1,2,0,5,1,0.253164557,0,0,0.357142857,NaN,0.5,5,1,-1,2,0,1,0.767572464,0.887435914,NaN,0.790091729,0,0.90625,benign
0,2,9,5,7,3.5555556,2,9,6,0,0,0,0,0,0,0,0,0,0,58,11,40,40,2,2,2,0.6896552,0.03448276,0.18181819,0.18965517,3.6363637,0.05,0,-1,1,-1,0.72727275,-1,4,0,4,0,0,-1,42,10,16,10,2,-1,11,7,9,9,-1,0,0,7,0,2,-1,0.068965517,0,0.105263158,0,NaN,-1,8,1,5,0,0,-1,0.749056988,1,0.800550651,1,0,-1,benign
0,2,8,5.5,8,5.625,2,14,7,0,0,0,0,0,0,0,0,0,0,71,12,52,52,2,2,2,0.73239434,0.028169014,0.16666667,0.16901408,4.3333335,0.03846154,0,-1,1,-1,0.75,-1,7,0,0,0,7,-1,53,11,28,10,0,-1,22,8,10,9,-1,0,0,5,0,3,-1,0.098591549,0,0,1,NaN,-1,6,1,3,0,0,-1,0.705833025,0.860528527,0.68777485,0.758039271,0,-1,benign
0,2,6,4.5,7,12.166667,2,20,14,7,0,7,6,0,1,0,1,1,0,95,10,78,78,43,2,2,0.8210526,0.021052632,0.2,0.10526316,7.8,0.025641026,0,-1,2,-1,0.8,-1,10,0,0,9,1,-1,76,9,28,34,1,-1,43,7,14,14,-1,1,0,4,0,2,-1,0.105263158,0,0,0.217391304,0.5,-1,6,1,2,1,0,-1,0.766520905,0.698970004,0.748345859,0.877916089,1,-1,benign
0,2,18,4,6,4.111111,2,17,13,1,1,0,0,0,0,0,0,0,0,107,9,91,91,78,3,2,0.85046726,0.018691588,0.22222222,0.08411215,10.111111,0.021978023,0,-1,2,-1,0.7777778,-1,22,2,0,20,0,-1,64,6,7,44,3,-1,78,2,7,7,-1,0,0,3,0,15,-1,0.205607477,0.222222222,0,0.243902439,0,-1,5,1,1,1,0,-1,0.669146387,0.929896694,0.929896694,0.669956842,1,-1,benign
0,2,11,4.5,6,4.818182,2,15,9,0,0,0,0,0,0,0,0,0,0,80,10,63,63,6,4,2,0.7875,0.025,0.2,0.125,6.3,0.031746034,0,-1,2,-1,0.7,-1,13,0,7,6,0,-1,53,9,36,0,4,-1,16,6,8,8,-1,0,0,8,0,3,-1,0.1625,0,0.134615385,0.545454545,0,-1,10,1,6,1,0,-1,0.704604861,0.819382003,0.690895462,1,1,-1,benign
